,Unnamed: 0,Unnamed: 0.1,tags,rgbs,urls,r,g,b
128,283,283,airplanes,243.95351562 236.60146484 233.29838867,https://farm8.staticflickr.com/7877/46148294764_5fcf7ce05b_n.jpg,243.95351562,236.60146484,233.29838867
129,285,285,airplanes,159.20695313 159.02683594 161.68103516,https://farm5.staticflickr.com/4816/46871938201_c09e95dc0c_n.jpg,159.20695313,159.02683594,161.68103516
130,287,287,airplanes,88.19803711 89.22621094 92.14182617,https://farm8.staticflickr.com/7815/31929676867_bfbbb35145_n.jpg,88.19803711,89.22621094,92.14182617
131,288,288,airplanes,189.91026786 180.5214793  158.06405235,https://farm8.staticflickr.com/7906/45956572035_bfdbdd1e06_n.jpg,189.91026786,180.5214793,158.06405235
132,292,292,airplanes,150.72699219 150.72699219 150.72699219,https://farm8.staticflickr.com/7830/46818479392_8e869d2221_n.jpg,150.72699219,150.72699219,150.72699219
133,293,293,airplanes,138.87802734 138.87802734 138.87802734,https://farm5.staticflickr.com/4884/46145640944_59c7dcc502_n.jpg,138.87802734,138.87802734,138.87802734
134,294,294,airplanes,130.97541992 130.97541992 130.97541992,https://farm5.staticflickr.com/4908/46818478902_26319a79f6_n.jpg,130.97541992,130.97541992,130.97541992
135,296,296,airplanes,133.14351562 123.67435547 111.41693359,https://farm5.staticflickr.com/4887/39905457583_26e5b54306_n.jpg,133.14351562,123.67435547,111.41693359
136,298,298,airplanes,81.27517578 71.61647461 65.2234668 ,https://farm5.staticflickr.com/4861/31928934787_5be69b094d_n.jpg,81.27517578,71.61647461,65.2234668
137,299,299,airplanes,148.98279285 152.13595715 148.75968947,https://farm5.staticflickr.com/4879/32995293028_3f196bca17_n.jpg,148.98279285,152.13595715,148.75968947
138,306,306,airplanes,174.22090872 175.01519326 171.44862253,https://farm8.staticflickr.com/7862/46144775294_1233c248f9_n.jpg,174.22090872,175.01519326,171.44862253
139,307,307,airplanes,118.20083008 142.20350586 150.76956055,https://farm5.staticflickr.com/4848/39904596523_599559395e_n.jpg,118.20083008,142.20350586,150.76956055
140,308,308,airplanes,238.64390625 236.8778125  236.37473633,https://farm8.staticflickr.com/7806/45954913345_f1c67800bd_n.jpg,238.64390625,236.8778125,236.37473633
141,309,309,airplanes,173.03200879 190.22771565 205.61751198,https://farm5.staticflickr.com/4887/31928824307_71eeccfed8_n.jpg,173.03200879,190.22771565,205.61751198
142,310,310,airplanes,68.48879883 69.66328125 79.66967773,https://farm8.staticflickr.com/7911/45955038985_3a72d8ba6b_n.jpg,68.48879883,69.66328125,79.66967773
143,311,311,airplanes,121.17637247 132.51140203 151.013144  ,https://farm5.staticflickr.com/4845/45954800355_115c93a347_n.jpg,121.17637247,132.51140203,151.013144
144,315,315,airplanes,142.38550868 142.38550868 142.38550868,https://farm8.staticflickr.com/7844/46868581271_12af06336c_n.jpg,142.38550868,142.38550868,142.38550868
145,321,321,airplanes, 52.4398668  124.06470287 184.76880123,https://farm5.staticflickr.com/4832/32989869928_096faab31d_n.jpg,52.4398668,124.06470287,184.76880123
146,322,322,airplanes, 12.04951172  99.38050781 151.86012695,https://farm8.staticflickr.com/7911/45971564055_071b0e439a_n.jpg,12.04951172,99.38050781,151.86012695
147,325,325,airplanes,114.22421875 129.9772168  150.36760742,https://farm8.staticflickr.com/7912/45942953215_9113f64c45_n.jpg,114.22421875,129.9772168,150.36760742
148,328,328,airplanes,107.08199219 135.11039063 157.81484375,https://farm5.staticflickr.com/4837/31916322847_d711c4e680_n.jpg,107.08199219,135.11039063,157.81484375
149,329,329,airplanes,229.78796875 230.04115234 230.35833008,https://farm8.staticflickr.com/7812/46805444562_9d91fe2ecf_n.jpg,229.78796875,230.04115234,230.35833008
