,Unnamed: 0,Unnamed: 0.1,tags,rgbs,urls,r,g,b
295,510,510,bicycle,157.89880859 157.89880859 157.89880859,https://farm8.staticflickr.com/7859/45553833035_796d569290_n.jpg,157.89880859,157.89880859,157.89880859
296,511,511,bicycle,122.04755859  95.50618164  81.76756836,https://farm5.staticflickr.com/4880/45552750265_b5499400f7_n.jpg,122.04755859,95.50618164,95.50618164
297,512,512,bicycle,136.06044922 129.12450195 122.77205078,https://farm8.staticflickr.com/7853/32591690918_6cc1a5cd95_n.jpg,136.06044922,129.12450195,129.12450195
298,515,515,bicycle,130.24903125  96.65375     88.84684375,https://farm8.staticflickr.com/7816/46461467221_c5b1d666e1_n.jpg,130.24903125,96.65375,96.65375
299,516,516,bicycle,113.14646565  99.58455471  93.2843151 ,https://farm5.staticflickr.com/4899/45738054534_59ab52d678_n.jpg,113.14646565,99.58455471,99.58455471
300,518,518,bicycle,232.51509766 232.99839844 234.00125977,https://farm8.staticflickr.com/7919/45737683554_ae8aae5433_n.jpg,232.51509766,232.99839844,232.99839844
301,519,519,bicycle,145.05444336 128.22016602 118.70453125,https://farm8.staticflickr.com/7810/45736806044_237421062f_n.jpg,145.05444336,128.22016602,128.22016602
302,520,520,bicycle,80.74036133 79.6884375  74.6215625 ,https://farm8.staticflickr.com/7893/31519480747_37031a5a5e_n.jpg,80.74036133,79.6884375,79.6884375
303,521,521,bicycle,131.69482484  93.30798169  88.87245223,https://farm8.staticflickr.com/7896/32581080198_05e0ced019_n.jpg,131.69482484,93.30798169,93.30798169
304,522,522,bicycle,158.80852539 151.08674805 133.0146582 ,https://farm5.staticflickr.com/4819/44635761580_a924439811_n.jpg,158.80852539,151.08674805,151.08674805
305,523,523,bicycle,130.99334961 122.86200195 118.20333008,https://farm8.staticflickr.com/7898/46448319861_703e963950_n.jpg,130.99334961,122.86200195,122.86200195
306,524,524,bicycle,125.54027344 125.54027344 125.54027344,https://farm8.staticflickr.com/7895/44629596270_88f6cb1572_n.jpg,125.54027344,125.54027344,125.54027344
307,525,525,bicycle,83.30660156 83.59844727 87.64763672,https://farm5.staticflickr.com/4882/46445015441_e89ea5a06e_n.jpg,83.30660156,83.59844727,83.59844727
308,528,528,bicycle, 81.75592773 100.14554687  97.43825195,https://farm8.staticflickr.com/7896/46390916502_27babafac9_n.jpg,81.75592773,100.14554687,100.14554687
309,529,529,bicycle,34.68878906 37.94041992 33.87854492,https://farm5.staticflickr.com/4911/31501741847_6469411829_n.jpg,34.68878906,37.94041992,37.94041992
310,530,530,bicycle,132.84067476 105.80508559 100.08251393,https://farm8.staticflickr.com/7850/45525007495_da66b00473_n.jpg,132.84067476,105.80508559,105.80508559
311,531,531,bicycle,115.54475586 110.95814453  95.78849609,https://farm5.staticflickr.com/4864/45714299304_cfa24fd302_n.jpg,115.54475586,110.95814453,110.95814453
312,532,532,bicycle,162.06443359 162.93536133 144.40216797,https://farm8.staticflickr.com/7882/45713746334_03bfa408e0_n.jpg,162.06443359,162.93536133,162.93536133
313,533,533,bicycle,160.37477539 150.99207031 129.56389648,https://farm8.staticflickr.com/7911/32563139178_9501793d71_n.jpg,160.37477539,150.99207031,150.99207031
314,534,534,bicycle,146.00305664 140.76597656 131.45019531,https://farm8.staticflickr.com/7867/45711641904_b841caaed4_n.jpg,146.00305664,140.76597656,140.76597656
315,535,535,bicycle,123.6437207  101.38908203  79.08673828,https://farm5.staticflickr.com/4828/45521421745_8df94ea5c1_n.jpg,123.6437207,101.38908203,101.38908203
316,537,537,bicycle,54.15325195 51.18807617 47.02551758,https://farm5.staticflickr.com/4829/46377957322_289853189a_n.jpg,54.15325195,51.18807617,51.18807617
317,538,538,bicycle,88.65845703 73.839375   59.08033203,https://farm8.staticflickr.com/7856/46377956472_509611d4d7_n.jpg,88.65845703,73.839375,73.839375
318,539,539,bicycle,148.32277961 159.72663446 169.94019326,https://farm8.staticflickr.com/7886/46377955332_2f770d6cb3_n.jpg,148.32277961,159.72663446,159.72663446
319,540,540,bicycle,95.86916464 55.7360538  44.70613875,https://farm8.staticflickr.com/7892/46377951812_1f509a4e3b_n.jpg,95.86916464,55.7360538,55.7360538
320,545,545,bicycle,144.70153672 137.21126238 118.50096947,https://farm5.staticflickr.com/4916/32556466028_bcaafaf9ab_n.jpg,144.70153672,137.21126238,137.21126238
321,547,547,bicycle,237.80453125 235.19422852 231.38178711,https://farm5.staticflickr.com/4831/45510293615_f0d9f84f14_n.jpg,237.80453125,235.19422852,235.19422852
322,549,549,bicycle,104.07098633  94.56535156  95.14160156,https://farm8.staticflickr.com/7925/45693946364_c3bf2086c9_n.jpg,104.07098633,94.56535156,94.56535156
323,550,550,bicycle,93.51383789 95.94362305 71.8237207 ,https://farm5.staticflickr.com/4916/44600535760_97326bb53c_n.jpg,93.51383789,95.94362305,95.94362305
324,551,551,bicycle, 81.94717773 110.23869141 122.38541992,https://farm5.staticflickr.com/4815/44598116090_85b3dddefc_n.jpg,81.94717773,110.23869141,110.23869141
325,552,552,bicycle,102.7115625 102.7115625 102.7115625,https://farm5.staticflickr.com/4904/31474929907_918f174c3a_n.jpg,102.7115625,102.7115625,102.7115625
326,553,553,bicycle,143.31000621 151.13464404 113.19784768,https://farm5.staticflickr.com/4902/46411612381_914977560a_n.jpg,143.31000621,151.13464404,151.13464404
327,557,557,bicycle,107.59257813  99.65469727  98.61864258,https://farm5.staticflickr.com/4879/45688418614_f7cc17f855_n.jpg,107.59257813,99.65469727,99.65469727
328,558,558,bicycle,85.81956055 87.50102539 78.61946289,https://farm5.staticflickr.com/4894/44593493170_69b199764b_n.jpg,85.81956055,87.50102539,87.50102539
329,559,559,bicycle,56.77501056 44.66232052 42.72734375,https://farm5.staticflickr.com/4894/45496863595_8256b29a22_n.jpg,56.77501056,44.66232052,44.66232052
330,560,560,bicycle,107.60513672  96.85233398  79.23606445,https://farm5.staticflickr.com/4861/45685598564_dba1612e44_n.jpg,107.60513672,96.85233398,96.85233398
331,561,561,bicycle,163.34209248 159.34198691 155.05698902,https://farm5.staticflickr.com/4894/32499342868_491cd64674_n.jpg,163.34209248,159.34198691,159.34198691
332,562,562,bicycle,146.5152832  134.39201172 134.3878418 ,https://farm5.staticflickr.com/4864/44591222960_69b3cb04b0_n.jpg,146.5152832,134.39201172,134.39201172
333,563,563,bicycle,156.21929687 134.64217773 122.18845703,https://farm5.staticflickr.com/4868/45684826914_9f0c12653a_n.jpg,156.21929687,134.64217773,134.64217773
334,564,564,bicycle,107.31546777  98.91392492 103.76118318,https://farm5.staticflickr.com/4817/32536090958_97e1ea037a_n.jpg,107.31546777,98.91392492,98.91392492
